count,x,y,halt
626,37.22336692844874,40.8092636661122,0
627,37.22336692844874,40.913682612980665,0
628,37.22336692844874,41.01810155984913,0
629,37.22336692844874,41.12252050671759,0
630,37.22336692844874,41.226939453586056,0
631,37.22336692844874,41.33135840045452,0
632,37.22336692844874,41.43577734732298,0
633,37.22336692844874,41.540196294191446,0
634,37.22336692844874,41.64461524105991,0
635,37.22336692844874,41.74903418792837,0
636,37.22336692844874,41.85345313479684,0
637,37.22336692844874,41.9578720816653,0
638,37.22336692844874,42.062291028533764,0
639,37.22336692844874,42.16670997540223,0
640,37.22336692844874,42.27112892227069,0
641,37.22336692844874,42.375547869139154,0
642,37.22336692844874,42.47996681600762,0
643,37.22336692844874,42.58438576287608,0
644,37.22336692844874,42.688804709744545,0
645,37.22336692844874,42.79322365661301,0
646,37.22336692844874,42.89764260348147,0
647,37.22336692844874,43.002061550349936,0
648,37.22336692844874,43.1064804972184,0
649,37.22336692844874,43.21089944408686,0
650,37.22336692844874,43.315318390955326,0
651,37.22336692844874,43.41973733782379,0
652,37.22336692844874,43.52415628469225,0
653,37.22336692844874,43.62857523156072,0
654,37.22336692844874,43.73299417842918,0
655,37.22336692844874,43.837413125297644,0
656,37.22336692844874,43.94183207216611,0
657,37.22336692844874,44.04625101903457,0
658,37.22336692844874,44.150669965903035,0
659,37.22336692844874,44.2550889127715,0
660,37.22336692844874,44.35950785963996,0
661,37.22336692844874,44.463926806508425,0
662,37.22336692844874,44.56834575337689,0
663,37.22336692844874,44.67276470024535,0
664,37.22336692844874,44.777183647113816,0
665,37.22336692844874,44.88160259398228,0
666,37.22336692844874,44.98602154085074,0
667,37.22336692844874,45.090440487719206,0
668,37.22336692844874,45.19485943458767,0
669,37.22336692844874,45.29927838145613,0
670,37.22336692844874,45.4036973283246,0
671,37.22336692844874,45.50811627519306,0
672,37.22336692844874,45.612535222061524,0
673,37.22336692844874,45.71695416892999,0
674,37.22336692844874,45.82137311579845,0
675,37.22336692844874,45.925792062666915,0
676,37.22336692844874,46.03021100953538,0
677,37.22336692844874,46.13462995640384,0
678,37.22336692844874,46.239048903272305,0
679,37.22336692844874,46.34346785014077,0
680,37.22336692844874,46.44788679700923,0
681,37.22336692844874,46.552305743877696,0
682,37.22336692844874,46.65672469074616,0
683,37.22336692844874,46.76114363761462,0
684,37.22336692844874,46.86556258448309,0
685,37.22336692844874,46.96998153135155,0
686,37.22336692844874,47.074400478220014,0
687,37.22336692844874,47.17881942508848,0
